,edad,edo_civil,escolaridad,hora,mes,mpio,parentesco,cuantos
344,34,CASADO,PRIMARIA,M,1,ESCOBEDO,ESPOSO,1
345,23,CASADO,PREPARATORIA,T,1,GALEANA,ESPOSO,1
346,41,CASADO,SECUNDARIA,T,1,GALEANA,NINGUNO,1
347,27,CASADO,SECUNDARIA,N,1,GARCÍA,ESPOSO,1
348,21,CASADO,PREPARATORIA,N,1,GARCÍA,CONCUBINO,1
349,26,CASADO,SECUNDARIA,N,1,GARCÍA,CONCUBINO,1
350,30,CASADO,SECUNDARIA,T,1,GARCÍA,ESPOSO,1
351,22,CASADO,SECUNDARIA,N,1,GARCÍA,ESPOSO,1
352,19,CASADO,SECUNDARIA,T,1,GARCÍA,CONCUBINO,1
353,33,CASADO,TÉCNICO,T,1,GARCÍA,ESPOSO,1
354,30,CASADO,SECUNDARIA,T,1,GARCÍA,CONCUBINO,1
355,22,CASADO,SECUNDARIA,T,1,GARCÍA,NINGUNO,1
356,25,CASADO,TÉCNICO,M,1,GUADALUPE,ESPOSO,1
357,20,CASADO,SECUNDARIA,T,1,GUADALUPE,NINGUNO,1
358,32,SOLTERO,PREPARATORIA,N,1,GUADALUPE,MADRE,1
359,38,CASADO,SECUNDARIA,M,1,GUADALUPE,ESPOSO,1
360,30,CASADO,PRIMARIA,M,1,JUÁREZ,CONCUBINO,1
361,19,CASADO,PRIMARIA,T,1,MINA,CONCUBINO,1
362,22,CASADO,TÉCNICO,T,1,MONTERREY,CONCUBINO,1
363,61,CASADO,SECUNDARIA,M,1,SABINAS HIDALGO,MADRE,1
364,29,CASADO,SECUNDARIA,N,1,SALINAS VICTORIA,NINGUNO,1
365,36,CASADO,PREPARATORIA,M,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
366,55,CASADO,LICENCIATURA,M,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
367,19,SOLTERO,PREPARATORIA,T,1,SANTA CATARINA,PADRASTRO,1
368,35,CASADO,SECUNDARIA,T,1,ZUAZUA,ESPOSO,1
369,22,CASADO,PREPARATORIA,N,1,ZUAZUA,UL,1
370,6,SOLTERO,NINGUNO,N,1,CIÉNEGA DE FLORES,NINGUNO,1
371,21,CASADO,SECUNDARIA,N,1,CIÉNEGA DE FLORES,ESPOSO,1
372,13,SOLTERO,SECUNDARIA,N,1,GARCÍA,HIJO,1
373,37,CASADO,SECUNDARIA,N,1,GARCÍA,ESPOSO,1
374,29,CASADO,PREPARATORIA,M,1,SANTA CATARINA,NINGUNO,1
375,38,SOLTERO,SECUNDARIA,M,1,SANTA CATARINA,NINGUNO,1
376,30,CASADO,PREPARATORIA,N,1,GARCÍA,ESPOSO,1
377,32,CASADO,SECUNDARIA,M,1,GUADALUPE,NINGUNO,1
378,39,CASADO,PREPARATORIA,T,1,GUADALUPE,ESPOSO,1
379,57,CASADO,SECUNDARIA,N,1,GUADALUPE,NINGUNO,1
380,78,CASADO,PRIMARIA,T,1,GUADALUPE,PADRE,1
381,26,CASADO,SECUNDARIA,N,1,GUADALUPE,NINGUNO,1
382,39,CASADO,SECUNDARIA,M,1,GUADALUPE,NINGUNO,1
383,60,SOLTERO,SECUNDARIA,M,1,SAN PEDRO GARZA GARCÍA,MADRE,1
384,8,SOLTERO,PRIMARIA,M,1,JUÁREZ,MADRE,1
385,13,SOLTERO,PRIMARIA,M,1,JUÁREZ,MADRE,1
386,45,CASADO,SECUNDARIA,M,1,JUÁREZ,NINGUNO,1
387,24,CASADO,SECUNDARIA,M,1,GUADALUPE,NINGUNO,1
388,45,CASADO,SECUNDARIA,N,1,GUADALUPE,NINGUNO,1
389,38,CASADO,TÉCNICO,N,1,CADEREYTA JIMÉNEZ,ESPOSO,1
390,44,CASADO,PRIMARIA,N,1,CADEREYTA JIMÉNEZ,ESPOSO,1
391,33,SOLTERO,SECUNDARIA,N,1,CADEREYTA JIMÉNEZ,ESPOSO,1
392,18,CASADO,PRIMARIA,N,1,ESCOBEDO,CONCUBINO,1
393,30,CASADO,NINGUNO,N,1,ESCOBEDO,CONCUBINO,1
394,32,CASADO,SECUNDARIA,N,1,ESCOBEDO,NINGUNO,1
395,35,CASADO,TÉCNICO,N,1,ESCOBEDO,NINGUNO,1
396,29,CASADO,PREPARATORIA,M,1,GUADALUPE,NINGUNO,1
397,25,CASADO,PREPARATORIA,N,1,GUADALUPE,NINGUNO,1
398,50,CASADO,SECUNDARIA,T,1,HIGUERAS,NINGUNO,1
399,34,CASADO,SECUNDARIA,N,1,JUÁREZ,NINGUNO,1
400,32,SOLTERO,SECUNDARIA,N,1,JUÁREZ,EXESPOSO,1
401,36,SOLTERO,SECUNDARIA,T,1,JUÁREZ,NINGUNO,1
402,36,CASADO,PREPARATORIA,N,1,JUÁREZ,ESPOSO,1
403,27,CASADO,SECUNDARIA,N,1,JUÁREZ,ESPOSO,1
404,36,CASADO,PRIMARIA,N,1,JUÁREZ,ESPOSO,1
405,35,CASADO,SECUNDARIA,M,1,JUÁREZ,ESPOSO,1
406,31,CASADO,LICENCIATURA,N,1,MONTERREY,ESPOSO,1
407,23,CASADO,TÉCNICO,N,1,MONTERREY,ESPOSO,1
408,21,CASADO,PREPARATORIA,N,1,MONTERREY,ESPOSO,1
409,26,CASADO,PRIMARIA,N,1,MONTERREY,NINGUNO,1
410,34,CASADO,PREPARATORIA,N,1,MONTERREY,NINGUNO,1
411,24,CASADO,PRIMARIA,N,1,MONTERREY,UL,1
412,38,CASADO,PREPARATORIA,N,1,MONTERREY,ESPOSO,1
413,38,CASADO,SECUNDARIA,T,1,MONTERREY,ESPOSO,1
414,16,SOLTERO,SECUNDARIA,N,1,MONTERREY,MADRE,1
415,19,SOLTERO,SECUNDARIA,N,1,MONTERREY,NINGUNO,1
416,26,CASADO,PREPARATORIA,N,1,PESQUERÍA,NINGUNO,1
417,35,CASADO,SECUNDARIA,N,1,SALINAS VICTORIA,NINGUNO,1
418,15,SOLTERO,SECUNDARIA,T,1,SAN PEDRO GARZA GARCÍA,HIJO,1
419,30,CASADO,LICENCIATURA,M,1,SAN PEDRO GARZA GARCÍA,ESPOSO,1
420,16,SOLTERO,PRIMARIA,N,1,APODACA,HIJO,1
421,40,SOLTERO,SECUNDARIA,N,1,APODACA,EXESPOSO,1
422,8,SOLTERO,PRIMARIA,T,1,APODACA,HIJO,1
423,11,SOLTERO,PRIMARIA,T,1,APODACA,HIJO,1
424,27,CASADO,SECUNDARIA,N,1,ALLENDE,ESPOSO,1
425,24,CASADO,PRIMARIA,T,1,ALLENDE,ESPOSO,1
426,35,CASADO,PREPARATORIA,M,1,APODACA,ESPOSO,1
427,54,CASADO,PRIMARIA,N,1,APODACA,ESPOSO,1
428,39,CASADO,PREPARATORIA,N,1,APODACA,ESPOSO,1
429,48,SOLTERO,SECUNDARIA,N,1,APODACA,MADRE,1
430,49,SOLTERO,PRIMARIA,M,1,APODACA,HIJO,1
431,25,CASADO,LICENCIATURA,M,1,APODACA,ESPOSO,1
432,44,CASADO,SECUNDARIA,T,1,APODACA,ESPOSO,1
433,49,CASADO,SECUNDARIA,T,1,APODACA,CONCUBINO,1
434,39,SOLTERO,TÉCNICO,N,1,APODACA,HIJO,1
435,33,CASADO,PREPARATORIA,N,1,APODACA,CONCUBINO,1
436,36,CASADO,LICENCIATURA,T,1,APODACA,ESPOSO,1
437,44,CASADO,POSGRADO,T,1,APODACA,ESPOSO,1
438,25,CASADO,SECUNDARIA,M,1,APODACA,CONCUBINO,1
439,36,CASADO,PREPARATORIA,N,1,APODACA,ESPOSO,1
440,42,CASADO,LICENCIATURA,M,1,APODACA,NINGUNO,1
441,32,CASADO,TÉCNICO,N,1,APODACA,ESPOSO,1
442,24,SOLTERO,SECUNDARIA,M,1,APODACA,NINGUNO,1
443,44,CASADO,PRIMARIA,N,1,BRAVO,ESPOSO,1
444,39,CASADO,PREPARATORIA,N,1,CHINA,ESPOSO,1
445,31,CASADO,SECUNDARIA,T,1,CIÉNEGA DE FLORES,CONCUBINO,1
446,31,CASADO,SECUNDARIA,M,1,CIÉNEGA DE FLORES,NINGUNO,1
447,37,CASADO,PRIMARIA,M,1,CIÉNEGA DE FLORES,ESPOSO,1
448,31,SOLTERO,SECUNDARIA,T,1,DOCTOR ARROYO,NINGUNO,1
449,39,CASADO,SECUNDARIA,N,1,DOCTOR ARROYO,NINGUNO,1
450,78,SOLTERO,NINGUNO,T,1,DOCTOR ARROYO,NINGUNO,1
451,39,CASADO,LICENCIATURA,N,1,DOCTOR ARROYO,ESPOSO,1
452,36,CASADO,SECUNDARIA,M,1,DOCTOR ARROYO,NINGUNO,1
453,33,CASADO,PRIMARIA,N,1,ESCOBEDO,CONCUBINO,1
454,16,SOLTERO,SECUNDARIA,T,1,ESCOBEDO,PADRE,1
455,36,CASADO,SECUNDARIA,T,1,ESCOBEDO,ESPOSO,1
456,30,SOLTERO,SECUNDARIA,M,1,ESCOBEDO,EXESPOSO,1
457,27,CASADO,SECUNDARIA,T,1,GARCÍA,ESPOSO,1
458,38,CASADO,PRIMARIA,N,1,GARCÍA,CONCUBINO,1
459,29,CASADO,PREPARATORIA,N,1,GARCÍA,ESPOSO,1
460,47,CASADO,SECUNDARIA,T,1,GARCÍA,NINGUNO,1
461,37,CASADO,SECUNDARIA,N,1,GARCÍA,ESPOSO,1
462,27,CASADO,PREPARATORIA,T,1,GARCÍA,ESPOSO,1
463,8,SOLTERO,PRIMARIA,M,1,GARCÍA,NINGUNO,1
464,32,CASADO,SECUNDARIA,T,1,GARCÍA,ESPOSO,1
465,19,CASADO,PRIMARIA,M,1,GARCÍA,CONCUBINO,1
466,19,SOLTERO,SECUNDARIA,N,1,GARCÍA,NINGUNO,1
467,29,CASADO,SECUNDARIA,T,1,GARCÍA,ESPOSO,1
468,43,CASADO,SECUNDARIA,N,1,GARCÍA,ESPOSO,1
469,30,CASADO,SECUNDARIA,N,1,GUADALUPE,NINGUNO,1
470,40,SOLTERO,SECUNDARIA,M,1,GUADALUPE,NINGUNO,1
471,37,CASADO,PRIMARIA,N,1,GUADALUPE,CONCUBINO,1
472,55,CASADO,TÉCNICO,M,1,GUADALUPE,ESPOSO,1
473,38,CASADO,SECUNDARIA,M,1,GUADALUPE,ESPOSO,1
474,45,SOLTERO,LICENCIATURA,M,1,GUADALUPE,ESPOSO,1
475,42,CASADO,SECUNDARIA,T,1,GUADALUPE,CONCUBINO,1
476,29,CASADO,PREPARATORIA,N,1,HIGUERAS,NINGUNO,1
477,22,CASADO,SECUNDARIA,M,1,JUÁREZ,UL,1
478,40,CASADO,SECUNDARIA,N,1,JUÁREZ,ESPOSO,1
479,27,CASADO,SECUNDARIA,N,1,LINARES,ESPOSO,1
480,35,CASADO,SECUNDARIA,N,1,LINARES,NINGUNO,1
481,39,CASADO,PRIMARIA,N,1,LINARES,ESPOSO,1
482,38,CASADO,SECUNDARIA,T,1,LINARES,NINGUNO,1
483,38,CASADO,SECUNDARIA,T,1,LINARES,NINGUNO,1
484,24,CASADO,SECUNDARIA,N,1,MARÍN,NINGUNO,1
485,2,SOLTERO,NINGUNO,M,1,MINA,HIJO,1
486,35,SOLTERO,SECUNDARIA,N,1,MONTEMORELOS,CONCUBINO,1
487,38,CASADO,SECUNDARIA,N,1,MONTEMORELOS,NINGUNO,1
488,41,SOLTERO,SECUNDARIA,T,1,MONTEMORELOS,PADRE,1
489,30,SOLTERO,SECUNDARIA,M,1,MONTERREY,CONCUBINO,1
490,33,CASADO,PREPARATORIA,M,1,MONTERREY,NINGUNO,1
491,40,SOLTERO,TÉCNICO,M,1,MONTERREY,EXESPOSO,1
492,60,CASADO,TÉCNICO,T,1,MONTERREY,NINGUNO,1
493,22,CASADO,PREPARATORIA,T,1,MONTERREY,HIJO,1
494,31,CASADO,LICENCIATURA,T,1,MONTERREY,NINGUNO,1
495,34,CASADO,PREPARATORIA,M,1,MONTERREY,ESPOSO,1
496,31,CASADO,SECUNDARIA,M,1,MONTERREY,NINGUNO,1
497,32,CASADO,TÉCNICO,M,1,MONTERREY,CONCUBINO,1
498,9,SOLTERO,PRIMARIA,M,1,MONTERREY,NINGUNO,1
499,9,SOLTERO,PRIMARIA,M,1,MONTERREY,NINGUNO,1
500,34,CASADO,SECUNDARIA,N,1,PESQUERÍA,ESPOSO,1
501,26,CASADO,SECUNDARIA,T,1,PESQUERÍA,NINGUNO,1
502,20,SOLTERO,PRIMARIA,M,1,PESQUERÍA,NINGUNO,1
503,28,CASADO,SECUNDARIA,T,1,PESQUERÍA,NINGUNO,1
504,23,CASADO,PRIMARIA,T,1,PESQUERÍA,CONCUBINO,1
505,41,CASADO,SECUNDARIA,T,1,PESQUERÍA,ESPOSO,1
506,46,CASADO,SECUNDARIA,T,1,PESQUERÍA,CONCUBINO,1
507,27,CASADO,SECUNDARIA,M,1,SALINAS VICTORIA,CONCUBINO,1
508,25,CASADO,PRIMARIA,T,1,SALINAS VICTORIA,NINGUNO,1
509,69,CASADO,SECUNDARIA,N,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
510,69,CASADO,SECUNDARIA,N,1,SAN NICOLÁS DE LOS GARZA,ESPOSO,1
511,22,CASADO,PREPARATORIA,T,1,SAN NICOLÁS DE LOS GARZA,CONCUBINO,1
512,35,CASADO,SECUNDARIA,N,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
513,23,CASADO,PRIMARIA,N,1,SAN NICOLÁS DE LOS GARZA,CONCUBINO,1
514,41,CASADO,SECUNDARIA,T,1,SAN NICOLÁS DE LOS GARZA,ESPOSO,1
515,40,CASADO,LICENCIATURA,T,1,SAN PEDRO GARZA GARCÍA,ESPOSO,1
516,21,SOLTERO,SECUNDARIA,N,1,SANTA CATARINA,NOVIO,1
517,40,CASADO,POSGRADO,T,1,SANTA CATARINA,ESPOSO,1
518,38,CASADO,LICENCIATURA,N,1,SANTA CATARINA,NINGUNO,1
519,47,CASADO,PRIMARIA,T,1,SANTA CATARINA,CONCUBINO,1
520,25,CASADO,PREPARATORIA,N,1,SANTA CATARINA,NINGUNO,1
521,52,CASADO,PREPARATORIA,N,1,SANTA CATARINA,PADRE,1
522,36,CASADO,SECUNDARIA,M,1,SANTIAGO,UL,1
523,31,CASADO,SECUNDARIA,M,1,SANTIAGO,ESPOSO,1
524,13,SOLTERO,SECUNDARIA,T,1,ALLENDE,HIJO,1
525,33,CASADO,TÉCNICO,T,1,ALLENDE,ESPOSO,1
526,5,SOLTERO,NINGUNO,T,1,CIÉNEGA DE FLORES,HIJO,1
527,52,CASADO,NINGUNO,T,1,CIÉNEGA DE FLORES,SUEGRA,1
528,18,SOLTERO,SECUNDARIA,N,1,MONTERREY,HIJO,1
529,35,CASADO,SECUNDARIA,N,1,MONTERREY,HIJO,1
530,10,SOLTERO,NINGUNO,T,1,SANTA CATARINA,HIJO,1
531,28,CASADO,SECUNDARIA,T,1,SANTA CATARINA,ESPOSO,1
532,2,SOLTERO,NINGUNO,T,1,GARCÍA,PADRE,1
533,7,SOLTERO,PRIMARIA,T,1,GARCÍA,PADRE,1
534,25,CASADO,PREPARATORIA,T,1,GARCÍA,ESPOSO,1
535,27,CASADO,SECUNDARIA,T,1,APODACA,CONCUBINO,1
536,36,CASADO,SECUNDARIA,T,1,APODACA,NINGUNO,1
537,55,CASADO,PRIMARIA,N,1,APODACA,NINGUNO,1
538,49,CASADO,PRIMARIA,T,1,APODACA,NINGUNO,1
539,20,CASADO,SECUNDARIA,N,1,APODACA,CONCUBINO,1
540,19,CASADO,PREPARATORIA,T,1,APODACA,NINGUNO,1
541,30,CASADO,PREPARATORIA,T,1,APODACA,NINGUNO,1
542,33,CASADO,SECUNDARIA,N,1,APODACA,ESPOSO,1
543,29,CASADO,SECUNDARIA,N,1,APODACA,NINGUNO,1
544,24,SOLTERO,SECUNDARIA,M,1,APODACA,NINGUNO,1
545,41,CASADO,PREPARATORIA,N,1,APODACA,NINGUNO,1
546,47,CASADO,PRIMARIA,N,1,APODACA,NINGUNO,1
547,22,CASADO,SECUNDARIA,T,1,EL CARMEN,NINGUNO,1
548,22,CASADO,SECUNDARIA,M,1,EL CARMEN,CONCUBINO,1
549,38,SOLTERO,PREPARATORIA,T,1,ESCOBEDO,EXESPOSO,1
550,28,CASADO,SECUNDARIA,T,1,ESCOBEDO,CONCUBINO,1
551,31,CASADO,TÉCNICO,N,1,ESCOBEDO,ESPOSO,1
552,29,CASADO,PRIMARIA,T,1,ESCOBEDO,NINGUNO,1
553,29,CASADO,SECUNDARIA,N,1,ESCOBEDO,CONCUBINO,1
554,26,CASADO,PREPARATORIA,M,1,GARCÍA,CONCUBINO,1
555,45,CASADO,PRIMARIA,T,1,GARCÍA,ESPOSO,1
556,26,CASADO,SECUNDARIA,T,1,JUÁREZ,ESPOSO,1
557,27,CASADO,SECUNDARIA,N,1,JUÁREZ,CONCUBINO,1
558,56,SOLTERO,TÉCNICO,T,1,JUÁREZ,NINGUNO,1
559,42,CASADO,PREPARATORIA,M,1,JUÁREZ,ESPOSO,1
560,21,CASADO,SECUNDARIA,N,1,LINARES,CONCUBINO,1
561,35,CASADO,SECUNDARIA,N,1,MONTERREY,CONCUBINO,1
562,18,CASADO,SECUNDARIA,T,1,MONTERREY,NINGUNO,1
563,36,SOLTERO,SECUNDARIA,N,1,MONTERREY,NINGUNO,1
564,20,CASADO,TÉCNICO,T,1,MONTERREY,NINGUNO,1
565,86,SOLTERO,SECUNDARIA,M,1,MONTERREY,MADRE,1
566,39,SOLTERO,PREPARATORIA,M,1,MONTERREY,CONCUBINO,1
567,39,SOLTERO,PREPARATORIA,M,1,MONTERREY,CONCUBINO,1
568,38,CASADO,PRIMARIA,N,1,MONTERREY,ESPOSO,1
569,28,SOLTERO,PREPARATORIA,T,1,MONTERREY,CONCUBINO,1
570,30,SOLTERO,SECUNDARIA,M,1,PESQUERÍA,CONCUBINO,1
571,18,CASADO,PRIMARIA,N,1,SAN PEDRO GARZA GARCÍA,CONCUBINO,1
572,36,CASADO,SECUNDARIA,N,1,ZUAZUA,NINGUNO,1
573,44,CASADO,SECUNDARIA,M,1,ZUAZUA,ESPOSO,1
574,14,SOLTERO,SECUNDARIA,T,1,APODACA,PADRE,1
575,42,CASADO,SECUNDARIA,T,1,APODACA,PADRE,1
576,13,SOLTERO,PRIMARIA,M,1,ESCOBEDO,HIJO,1
577,30,CASADO,SECUNDARIA,M,1,ESCOBEDO,ESPOSO,1
578,23,CASADO,PREPARATORIA,M,1,MONTERREY,NINGUNO,1
579,36,SOLTERO,PREPARATORIA,M,1,MONTERREY,NINGUNO,1
580,6,SOLTERO,PRIMARIA,T,1,JUÁREZ,NINGUNO,1
581,6,SOLTERO,PRIMARIA,T,1,JUÁREZ,NINGUNO,1
582,14,SOLTERO,PRIMARIA,T,1,JUÁREZ,NINGUNO,1
583,16,SOLTERO,PRIMARIA,T,1,JUÁREZ,NINGUNO,1
584,37,CASADO,SECUNDARIA,T,1,JUÁREZ,NINGUNO,1
585,32,CASADO,SECUNDARIA,N,1,APODACA,NINGUNO,1
586,51,CASADO,TÉCNICO,T,1,APODACA,NINGUNO,1
587,32,CASADO,SECUNDARIA,N,1,CADEREYTA JIMÉNEZ,NINGUNO,1
588,22,SOLTERO,PRIMARIA,T,1,CADEREYTA JIMÉNEZ,NINGUNO,1
589,18,SOLTERO,PREPARATORIA,T,1,CADEREYTA JIMÉNEZ,NINGUNO,1
590,28,SOLTERO,SECUNDARIA,T,1,CADEREYTA JIMÉNEZ,NINGUNO,1
591,29,SOLTERO,SECUNDARIA,T,1,CADEREYTA JIMÉNEZ,NINGUNO,1
592,42,CASADO,PRIMARIA,N,1,CADEREYTA JIMÉNEZ,ESPOSO,1
593,39,CASADO,TÉCNICO,N,1,EL CARMEN,ESPOSO,1
594,35,CASADO,PRIMARIA,T,1,ESCOBEDO,ESPOSO,1
595,45,CASADO,SECUNDARIA,T,1,GUADALUPE,ESPOSO,1
596,30,CASADO,LICENCIATURA,M,1,GUADALUPE,ESPOSO,1
597,31,CASADO,TÉCNICO,M,1,GUADALUPE,ESPOSO,1
598,25,CASADO,PREPARATORIA,M,1,GUADALUPE,CONCUBINO,1
599,26,SOLTERO,LICENCIATURA,M,1,MONTERREY,CONCUBINO,1
600,52,CASADO,LICENCIATURA,M,1,MONTERREY,NINGUNO,1
601,47,CASADO,PRIMARIA,M,1,MONTERREY,ESPOSO,1
602,40,CASADO,SECUNDARIA,T,1,MONTERREY,NINGUNO,1
603,35,CASADO,SECUNDARIA,N,1,MONTERREY,NINGUNO,1
604,36,CASADO,PREPARATORIA,N,1,MONTERREY,ESPOSO,1
605,24,CASADO,SECUNDARIA,M,1,MONTERREY,NINGUNO,1
606,21,CASADO,TÉCNICO,N,1,MONTERREY,ESPOSO,1
607,29,CASADO,PREPARATORIA,N,1,MONTERREY,ESPOSO,1
608,19,CASADO,SECUNDARIA,M,1,MONTERREY,CONCUBINO,1
609,33,CASADO,LICENCIATURA,T,1,MONTERREY,ESPOSO,1
610,31,CASADO,SECUNDARIA,N,1,MONTERREY,ESPOSO,1
611,49,CASADO,SECUNDARIA,N,1,MONTERREY,NINGUNO,1
612,49,SOLTERO,LICENCIATURA,N,1,MONTERREY,HIJO,1
613,44,CASADO,SECUNDARIA,T,1,MONTERREY,NINGUNO,1
614,71,SOLTERO,PRIMARIA,N,1,MONTERREY,NINGUNO,1
615,34,CASADO,SECUNDARIA,T,1,MONTERREY,ESPOSO,1
616,50,CASADO,SECUNDARIA,M,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
617,33,CASADO,SECUNDARIA,N,1,ZUAZUA,ESPOSO,1
618,6,SOLTERO,NINGUNO,T,1,GUADALUPE,HIJO,1
619,29,SOLTERO,LICENCIATURA,T,1,GUADALUPE,CONCUBINO,1
620,46,SOLTERO,LICENCIATURA,T,1,MONTERREY,EXESPOSO,1
621,13,SOLTERO,PREPARATORIA,T,1,MONTERREY,PADRE,1
622,13,SOLTERO,SECUNDARIA,N,1,MONTERREY,MADRE,1
623,19,SOLTERO,PREPARATORIA,N,1,MONTERREY,MADRE,1
624,40,SOLTERO,TÉCNICO,N,1,MONTERREY,NINGUNO,1
625,43,CASADO,PREPARATORIA,N,1,MONTERREY,NINGUNO,1
626,4,SOLTERO,NINGUNO,N,1,MONTERREY,MADRE,1
627,5,SOLTERO,NINGUNO,N,1,MONTERREY,MADRE,1
628,33,CASADO,PREPARATORIA,N,1,MONTERREY,MADRE,1
629,8,SOLTERO,PRIMARIA,T,1,MONTERREY,NINGUNO,1
630,14,SOLTERO,SECUNDARIA,T,1,MONTERREY,NINGUNO,1
631,30,CASADO,PRIMARIA,T,1,MONTERREY,CONCUBINO,1
632,40,SOLTERO,SECUNDARIA,T,1,APODACA,ESPOSO,1
633,37,CASADO,TÉCNICO,M,1,APODACA,ESPOSO,1
634,28,SOLTERO,SECUNDARIA,T,1,APODACA,NINGUNO,1
635,28,CASADO,SECUNDARIA,N,1,APODACA,NINGUNO,1
636,36,SOLTERO,SECUNDARIA,T,1,APODACA,PADRE,1
637,40,CASADO,LICENCIATURA,N,1,APODACA,ESPOSO,1
638,17,SOLTERO,PRIMARIA,T,1,APODACA,NINGUNO,1
639,36,CASADO,PREPARATORIA,M,1,APODACA,ESPOSO,1
640,27,CASADO,TÉCNICO,N,1,APODACA,UL,1
641,17,SOLTERO,SECUNDARIA,N,1,APODACA,HIJO,1
642,23,SOLTERO,SECUNDARIA,T,1,APODACA,NINGUNO,1
643,34,CASADO,SECUNDARIA,N,1,APODACA,NINGUNO,1
644,26,SOLTERO,LICENCIATURA,M,1,APODACA,NINGUNO,1
645,22,CASADO,SECUNDARIA,N,1,APODACA,NINGUNO,1
646,22,CASADO,PRIMARIA,N,1,APODACA,UL,1
647,30,CASADO,SECUNDARIA,T,1,EL CARMEN,CONCUBINO,1
648,25,CASADO,TÉCNICO,T,1,ESCOBEDO,ESPOSO,1
649,38,SOLTERO,SECUNDARIA,M,1,GARCÍA,MADRE,1
650,39,SOLTERO,PRIMARIA,T,1,GARCÍA,CONCUBINO,1
651,48,SOLTERO,SECUNDARIA,T,1,GUADALUPE,EXESPOSO,1
652,46,CASADO,TÉCNICO,N,1,GUADALUPE,NINGUNO,1
653,30,CASADO,SECUNDARIA,N,1,HIGUERAS,NINGUNO,1
654,40,CASADO,SECUNDARIA,M,1,JUÁREZ,ESPOSO,1
655,35,CASADO,PREPARATORIA,T,1,MONTERREY,CONCUBINO,1
656,40,SOLTERO,PREPARATORIA,M,1,MONTERREY,NINGUNO,1
657,48,CASADO,PREPARATORIA,T,1,MONTERREY,NINGUNO,1
658,13,SOLTERO,PRIMARIA,M,1,MONTERREY,HIJO,1
659,17,CASADO,PRIMARIA,M,1,MONTERREY,HIJO,1
660,23,CASADO,PREPARATORIA,N,1,PESQUERÍA,NINGUNO,1
661,30,CASADO,SECUNDARIA,T,1,PESQUERÍA,NINGUNO,1
662,21,SOLTERO,TÉCNICO,N,1,PESQUERÍA,CONCUBINO,1
663,24,CASADO,SECUNDARIA,M,1,PESQUERÍA,NINGUNO,1
664,9,SOLTERO,PRIMARIA,T,1,SAN NICOLÁS DE LOS GARZA,HIJO,1
665,24,CASADO,PREPARATORIA,T,1,SAN PEDRO GARZA GARCÍA,NINGUNO,1
666,43,CASADO,LICENCIATURA,T,1,SANTA CATARINA,ESPOSO,1
667,34,CASADO,SECUNDARIA,T,1,SANTIAGO,ESPOSO,1
668,6,SOLTERO,NINGUNO,N,1,APODACA,HIJO,1
669,35,CASADO,SECUNDARIA,N,1,APODACA,ESPOSO,1
670,9,SOLTERO,PRIMARIA,T,1,GALEANA,HIJO,1
671,10,SOLTERO,PRIMARIA,T,1,GALEANA,MADRE,1
672,4,SOLTERO,PRIMARIA,N,1,SAN PEDRO GARZA GARCÍA,MADRE,1
673,32,CASADO,LICENCIATURA,N,1,SAN PEDRO GARZA GARCÍA,CONCUBINO,1
674,51,CASADO,LICENCIATURA,T,1,EL CARMEN,CONCUBINO,1
675,39,CASADO,PRIMARIA,T,1,ESCOBEDO,ESPOSO,1
676,30,CASADO,PREPARATORIA,N,1,ESCOBEDO,ESPOSO,1
677,40,CASADO,LICENCIATURA,M,1,GARCÍA,ESPOSO,1
678,33,CASADO,SECUNDARIA,N,1,GARCÍA,CONCUBINO,1
679,19,SOLTERO,LICENCIATURA,M,1,GUADALUPE,NINGUNO,1
680,28,CASADO,LICENCIATURA,N,1,SALINAS VICTORIA,CONCUBINO,1
681,4,SOLTERO,PRIMARIA,N,1,ESCOBEDO,PADRE,1
682,7,SOLTERO,PRIMARIA,N,1,ESCOBEDO,PADRASTRO,1
683,26,CASADO,LICENCIATURA,N,1,ESCOBEDO,ESPOSO,1
684,44,CASADO,SECUNDARIA,N,1,ESCOBEDO,ESPOSO,1
685,19,CASADO,PRIMARIA,N,1,ESCOBEDO,CONCUBINO,1
686,21,CASADO,SECUNDARIA,M,1,ESCOBEDO,CONCUBINO,1
687,40,CASADO,LICENCIATURA,N,1,ESCOBEDO,HIJO,1
688,18,CASADO,SECUNDARIA,T,1,ESCOBEDO,UL,1
689,20,CASADO,LICENCIATURA,M,1,GARCÍA,ESPOSO,1
690,40,SOLTERO,PRIMARIA,N,1,GARCÍA,CONCUBINO,1
691,11,SOLTERO,PRIMARIA,T,1,GARCÍA,HIJO,1
692,32,CASADO,SECUNDARIA,M,1,SALINAS VICTORIA,CONCUBINO,1
693,40,CASADO,PRIMARIA,T,1,SALINAS VICTORIA,UL,1
694,13,SOLTERO,SECUNDARIA,N,1,ESCOBEDO,CONCUBINO,1
695,27,CASADO,SECUNDARIA,N,1,ESCOBEDO,CONCUBINO,1
696,37,CASADO,PRIMARIA,N,1,APODACA,NINGUNO,1
