edad_a,edad_v,escolaridad,hora,mes,mpio,parentesco,sexo_a,sexo_v
36,19,PRIMARIA,0,1,GARCÍA,CONCUBINO,0,1
21,19,SECUNDARIA,2,1,GARCÍA,NINGUNO,0,1
28,29,SECUNDARIA,1,1,GARCÍA,ESPOSO,0,1
45,43,SECUNDARIA,2,1,GARCÍA,ESPOSO,0,1
28,30,SECUNDARIA,2,1,GUADALUPE,NINGUNO,0,1
22,40,SECUNDARIA,0,1,GUADALUPE,NINGUNO,0,1
46,37,PRIMARIA,2,1,GUADALUPE,CONCUBINO,0,1
45,55,TÉCNICO,0,1,GUADALUPE,ESPOSO,0,1
36,38,SECUNDARIA,0,1,GUADALUPE,ESPOSO,0,1
46,45,LICENCIATURA,0,1,GUADALUPE,ESPOSO,0,1
46,42,SECUNDARIA,1,1,GUADALUPE,CONCUBINO,0,1
28,29,PREPARATORIA,2,1,HIGUERAS,NINGUNO,0,1
25,22,SECUNDARIA,0,1,JUÁREZ,UL,0,1
42,40,SECUNDARIA,2,1,JUÁREZ,ESPOSO,0,1
38,27,SECUNDARIA,2,1,LINARES,ESPOSO,0,1
34,35,SECUNDARIA,2,1,LINARES,NINGUNO,0,1
37,38,SECUNDARIA,1,1,LINARES,NINGUNO,0,1
28,38,SECUNDARIA,1,1,LINARES,NINGUNO,0,1
26,24,SECUNDARIA,2,1,MARÍN,NINGUNO,0,1
21,2,NINGUNO,0,1,MINA,HIJO,0,1
29,35,SECUNDARIA,2,1,MONTEMORELOS,CONCUBINO,0,1
38,38,SECUNDARIA,2,1,MONTEMORELOS,NINGUNO,0,1
76,41,SECUNDARIA,1,1,MONTEMORELOS,PADRE,0,1
29,30,SECUNDARIA,0,1,MONTERREY,CONCUBINO,0,1
40,33,PREPARATORIA,0,1,MONTERREY,NINGUNO,0,1
47,40,TÉCNICO,0,1,MONTERREY,EXESPOSO,0,1
33,60,TÉCNICO,1,1,MONTERREY,NINGUNO,0,1
53,22,PREPARATORIA,1,1,MONTERREY,HIJO,0,0
28,31,LICENCIATURA,1,1,MONTERREY,NINGUNO,0,1
52,34,PREPARATORIA,0,1,MONTERREY,ESPOSO,0,1
33,31,SECUNDARIA,0,1,MONTERREY,NINGUNO,0,1
27,32,TÉCNICO,0,1,MONTERREY,CONCUBINO,1,0
23,9,PRIMARIA,0,1,MONTERREY,NINGUNO,1,0
23,9,PRIMARIA,0,1,MONTERREY,NINGUNO,1,0
38,34,SECUNDARIA,2,1,PESQUERÍA,ESPOSO,0,1
23,26,SECUNDARIA,1,1,PESQUERÍA,NINGUNO,1,0
19,20,PRIMARIA,0,1,PESQUERÍA,NINGUNO,0,1
28,28,SECUNDARIA,1,1,PESQUERÍA,NINGUNO,0,1
36,23,PRIMARIA,1,1,PESQUERÍA,CONCUBINO,0,1
43,41,SECUNDARIA,1,1,PESQUERÍA,ESPOSO,0,1
53,46,SECUNDARIA,1,1,PESQUERÍA,CONCUBINO,0,1
23,27,SECUNDARIA,0,1,SALINAS VICTORIA,CONCUBINO,0,1
29,25,PRIMARIA,1,1,SALINAS VICTORIA,NINGUNO,0,1
67,69,SECUNDARIA,2,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
71,69,SECUNDARIA,2,1,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
24,22,PREPARATORIA,1,1,SAN NICOLÁS DE LOS GARZA,CONCUBINO,0,1
46,35,SECUNDARIA,2,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
25,23,PRIMARIA,2,1,SAN NICOLÁS DE LOS GARZA,CONCUBINO,0,1
45,41,SECUNDARIA,1,1,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
39,40,LICENCIATURA,1,1,SAN PEDRO GARZA GARCÍA,ESPOSO,0,1
43,40,POSGRADO,1,1,SANTA CATARINA,ESPOSO,0,1
36,38,LICENCIATURA,2,1,SANTA CATARINA,NINGUNO,0,0
23,47,PRIMARIA,1,1,SANTA CATARINA,CONCUBINO,0,1
37,25,PREPARATORIA,2,1,SANTA CATARINA,NINGUNO,0,1
28,52,PREPARATORIA,2,1,SANTA CATARINA,PADRE,0,0
25,36,SECUNDARIA,0,1,SANTIAGO,UL,0,1
31,31,SECUNDARIA,0,1,SANTIAGO,ESPOSO,0,1
30,27,SECUNDARIA,1,1,APODACA,CONCUBINO,0,1
56,36,SECUNDARIA,1,1,APODACA,NINGUNO,0,1
47,49,PRIMARIA,1,1,APODACA,NINGUNO,0,1
23,20,SECUNDARIA,2,1,APODACA,CONCUBINO,0,1
19,19,PREPARATORIA,1,1,APODACA,NINGUNO,0,1
28,30,PREPARATORIA,1,1,APODACA,NINGUNO,0,1
33,33,SECUNDARIA,2,1,APODACA,ESPOSO,0,1
22,24,SECUNDARIA,0,1,APODACA,NINGUNO,0,1
47,41,PREPARATORIA,2,1,APODACA,NINGUNO,0,1
43,47,PRIMARIA,2,1,APODACA,NINGUNO,0,1
24,22,SECUNDARIA,1,1,EL CARMEN,NINGUNO,0,1
23,22,SECUNDARIA,0,1,EL CARMEN,CONCUBINO,0,1
33,38,PREPARATORIA,1,1,ESCOBEDO,EXESPOSO,0,1
41,28,SECUNDARIA,1,1,ESCOBEDO,CONCUBINO,0,1
32,31,TÉCNICO,2,1,ESCOBEDO,ESPOSO,0,1
42,29,PRIMARIA,1,1,ESCOBEDO,NINGUNO,0,1
38,29,SECUNDARIA,2,1,ESCOBEDO,CONCUBINO,0,1
38,45,PRIMARIA,1,1,GARCÍA,ESPOSO,0,1
33,26,SECUNDARIA,1,1,JUÁREZ,ESPOSO,0,1
26,27,SECUNDARIA,2,1,JUÁREZ,CONCUBINO,0,1
38,42,PREPARATORIA,0,1,JUÁREZ,ESPOSO,1,0
26,21,SECUNDARIA,2,1,LINARES,CONCUBINO,0,1
33,35,SECUNDARIA,2,1,MONTERREY,CONCUBINO,0,1
24,18,SECUNDARIA,1,1,MONTERREY,NINGUNO,0,1
42,36,SECUNDARIA,2,1,MONTERREY,NINGUNO,0,1
26,20,TÉCNICO,1,1,MONTERREY,NINGUNO,0,1
29,86,SECUNDARIA,0,1,MONTERREY,MADRE,0,1
35,39,PREPARATORIA,0,1,MONTERREY,CONCUBINO,0,1
35,39,PREPARATORIA,0,1,MONTERREY,CONCUBINO,0,1
28,38,PRIMARIA,2,1,MONTERREY,ESPOSO,0,1
37,28,PREPARATORIA,1,1,MONTERREY,CONCUBINO,0,1
29,30,SECUNDARIA,0,1,PESQUERÍA,CONCUBINO,0,1
28,18,PRIMARIA,2,1,SAN PEDRO GARZA GARCÍA,CONCUBINO,0,1
31,36,SECUNDARIA,2,1,ZUAZUA,NINGUNO,1,0
49,44,SECUNDARIA,0,1,ZUAZUA,ESPOSO,0,1
36,32,SECUNDARIA,2,1,APODACA,NINGUNO,0,1
27,32,SECUNDARIA,2,1,CADEREYTA JIMÉNEZ,NINGUNO,0,1
25,22,PRIMARIA,1,1,CADEREYTA JIMÉNEZ,NINGUNO,0,1
41,18,PREPARATORIA,1,1,CADEREYTA JIMÉNEZ,NINGUNO,0,1
36,28,SECUNDARIA,1,1,CADEREYTA JIMÉNEZ,NINGUNO,0,1
25,29,SECUNDARIA,1,1,CADEREYTA JIMÉNEZ,NINGUNO,0,1
38,39,TÉCNICO,2,1,EL CARMEN,ESPOSO,0,1
29,35,PRIMARIA,1,1,ESCOBEDO,ESPOSO,0,1
38,45,SECUNDARIA,1,1,GUADALUPE,ESPOSO,0,0
30,30,LICENCIATURA,0,1,GUADALUPE,ESPOSO,1,0
33,31,TÉCNICO,0,1,GUADALUPE,ESPOSO,0,1
38,25,PREPARATORIA,0,1,GUADALUPE,CONCUBINO,0,1
29,26,LICENCIATURA,0,1,MONTERREY,CONCUBINO,0,0
58,52,LICENCIATURA,0,1,MONTERREY,NINGUNO,0,1
57,47,PRIMARIA,0,1,MONTERREY,ESPOSO,0,1
38,40,SECUNDARIA,1,1,MONTERREY,NINGUNO,0,1
38,36,PREPARATORIA,2,1,MONTERREY,ESPOSO,0,1
26,21,TÉCNICO,2,1,MONTERREY,ESPOSO,0,1
28,29,PREPARATORIA,2,1,MONTERREY,ESPOSO,0,1
33,19,SECUNDARIA,0,1,MONTERREY,CONCUBINO,0,1
41,33,LICENCIATURA,1,1,MONTERREY,ESPOSO,0,1
29,31,SECUNDARIA,2,1,MONTERREY,ESPOSO,1,0
54,49,SECUNDARIA,2,1,MONTERREY,NINGUNO,0,1
22,49,LICENCIATURA,2,1,MONTERREY,HIJO,0,1
46,44,SECUNDARIA,1,1,MONTERREY,NINGUNO,0,1
39,71,PRIMARIA,2,1,MONTERREY,NINGUNO,0,1
44,34,SECUNDARIA,1,1,MONTERREY,ESPOSO,0,1
45,33,SECUNDARIA,2,1,ZUAZUA,ESPOSO,0,1
40,40,SECUNDARIA,1,1,APODACA,ESPOSO,0,1
58,36,SECUNDARIA,1,1,APODACA,PADRE,0,1
39,36,PREPARATORIA,0,1,APODACA,ESPOSO,0,1
29,27,TÉCNICO,2,1,APODACA,UL,0,1
39,17,SECUNDARIA,2,1,APODACA,HIJO,1,1
37,34,SECUNDARIA,2,1,APODACA,NINGUNO,0,1
47,26,LICENCIATURA,0,1,APODACA,NINGUNO,0,1
28,30,SECUNDARIA,1,1,EL CARMEN,CONCUBINO,0,1
28,25,TÉCNICO,1,1,ESCOBEDO,ESPOSO,0,0
19,38,SECUNDARIA,0,1,GARCÍA,MADRE,1,0
32,39,PRIMARIA,1,1,GARCÍA,CONCUBINO,0,1
43,46,TÉCNICO,2,1,GUADALUPE,NINGUNO,0,1
35,30,SECUNDARIA,2,1,HIGUERAS,NINGUNO,0,0
42,40,SECUNDARIA,0,1,JUÁREZ,ESPOSO,0,1
32,35,PREPARATORIA,1,1,MONTERREY,CONCUBINO,0,1
40,40,PREPARATORIA,0,1,MONTERREY,NINGUNO,0,1
50,48,PREPARATORIA,1,1,MONTERREY,NINGUNO,0,1
58,13,PRIMARIA,0,1,MONTERREY,HIJO,0,1
35,17,PRIMARIA,0,1,MONTERREY,HIJO,1,1
33,23,PREPARATORIA,2,1,PESQUERÍA,NINGUNO,0,1
23,21,TÉCNICO,2,1,PESQUERÍA,CONCUBINO,0,1
26,24,SECUNDARIA,0,1,PESQUERÍA,NINGUNO,0,1
36,9,PRIMARIA,1,1,SAN NICOLÁS DE LOS GARZA,HIJO,0,0
22,24,PREPARATORIA,1,1,SAN PEDRO GARZA GARCÍA,NINGUNO,0,1
46,43,LICENCIATURA,1,1,SANTA CATARINA,ESPOSO,0,1
53,34,SECUNDARIA,1,1,SANTIAGO,ESPOSO,0,1
43,51,LICENCIATURA,1,1,EL CARMEN,CONCUBINO,1,0
39,39,PRIMARIA,1,1,ESCOBEDO,ESPOSO,0,1
30,30,PREPARATORIA,2,1,ESCOBEDO,ESPOSO,0,1
39,40,LICENCIATURA,0,1,GARCÍA,ESPOSO,0,0
34,33,SECUNDARIA,2,1,GARCÍA,CONCUBINO,0,1
38,19,LICENCIATURA,0,1,GUADALUPE,NINGUNO,0,1
28,28,LICENCIATURA,2,1,SALINAS VICTORIA,CONCUBINO,0,1
45,44,SECUNDARIA,2,1,ESCOBEDO,ESPOSO,0,1
19,19,PRIMARIA,2,1,ESCOBEDO,CONCUBINO,0,1
23,21,SECUNDARIA,0,1,ESCOBEDO,CONCUBINO,0,1
67,40,LICENCIATURA,2,1,ESCOBEDO,HIJO,0,1
27,18,SECUNDARIA,1,1,ESCOBEDO,UL,0,1
33,20,LICENCIATURA,0,1,GARCÍA,ESPOSO,0,1
34,40,PRIMARIA,2,1,GARCÍA,CONCUBINO,0,1
38,11,PRIMARIA,1,1,GARCÍA,HIJO,0,0
31,32,SECUNDARIA,0,1,SALINAS VICTORIA,CONCUBINO,0,1
48,40,PRIMARIA,1,1,SALINAS VICTORIA,UL,0,1
42,37,PRIMARIA,2,1,APODACA,NINGUNO,0,1
28,21,SECUNDARIA,1,1,APODACA,CONCUBINO,0,1
42,35,LICENCIATURA,2,1,APODACA,NINGUNO,0,1
22,21,PREPARATORIA,2,1,APODACA,NINGUNO,0,1
36,37,PREPARATORIA,1,1,CADEREYTA JIMÉNEZ,ESPOSO,0,1
29,24,SECUNDARIA,2,1,CADEREYTA JIMÉNEZ,CONCUBINO,0,1
52,51,PRIMARIA,1,1,CADEREYTA JIMÉNEZ,ESPOSO,0,1
23,23,SECUNDARIA,0,1,EL CARMEN,ESPOSO,0,1
60,27,PREPARATORIA,2,1,ESCOBEDO,ESPOSO,0,1
51,48,PREPARATORIA,1,1,ESCOBEDO,ESPOSO,0,1
44,38,SECUNDARIA,2,1,ESCOBEDO,NINGUNO,0,1
43,31,PRIMARIA,0,1,ESCOBEDO,NINGUNO,0,1
32,34,PREPARATORIA,0,1,GARCÍA,CONCUBINO,0,1
29,25,SECUNDARIA,2,1,GUADALUPE,ESPOSO,0,1
33,26,SECUNDARIA,0,1,GUADALUPE,NINGUNO,0,1
41,39,SECUNDARIA,2,1,GUADALUPE,NINGUNO,0,1
40,59,SECUNDARIA,0,1,GUADALUPE,MADRE,1,1
34,24,PREPARATORIA,2,1,GUADALUPE,ESPOSO,0,1
48,32,TÉCNICO,2,1,GUADALUPE,NINGUNO,0,1
25,20,SECUNDARIA,2,1,LINARES,CONCUBINO,0,1
30,27,PREPARATORIA,1,1,MARÍN,ESPOSO,0,1
28,33,PREPARATORIA,1,1,MONTERREY,NINGUNO,0,1
45,45,SECUNDARIA,2,1,SALINAS VICTORIA,ESPOSO,0,1
46,72,PRIMARIA,2,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
43,34,PREPARATORIA,2,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
37,61,PRIMARIA,0,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,1,0
22,25,SECUNDARIA,0,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,1,0
33,64,SECUNDARIA,1,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,0
40,40,SECUNDARIA,0,1,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
23,19,SECUNDARIA,1,1,SAN NICOLÁS DE LOS GARZA,CONCUBINO,0,1
30,50,PRIMARIA,1,1,SAN NICOLÁS DE LOS GARZA,HIJO,0,1
28,41,SECUNDARIA,1,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
28,34,LICENCIATURA,2,1,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
36,38,TÉCNICO,2,1,APODACA,ESPOSO,0,1
35,31,SECUNDARIA,2,1,APODACA,NINGUNO,0,1
33,23,SECUNDARIA,1,1,CIÉNEGA DE FLORES,CONCUBINO,0,1
28,40,PRIMARIA,2,1,GARCÍA,CONCUBINO,1,0
75,78,NINGUNO,1,1,GARCÍA,ESPOSO,0,1
29,22,SECUNDARIA,1,1,GARCÍA,CONCUBINO,0,1
42,40,SECUNDARIA,2,1,GARCÍA,UL,0,1
38,37,LICENCIATURA,0,1,GUADALUPE,EXESPOSO,0,1
32,2,NINGUNO,1,1,JUÁREZ,NINGUNO,1,0
41,45,PREPARATORIA,1,1,MONTERREY,ESPOSO,0,1
33,26,PREPARATORIA,1,1,MONTERREY,NINGUNO,0,1
42,41,PREPARATORIA,1,1,MONTERREY,ESPOSO,0,1
43,32,SECUNDARIA,2,1,MONTERREY,ESPOSO,0,1
65,16,SECUNDARIA,1,1,MONTERREY,NIETO,0,1
38,36,PRIMARIA,0,1,SAN NICOLÁS DE LOS GARZA,CONCUBINO,0,1
57,55,SECUNDARIA,0,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
41,31,LICENCIATURA,0,1,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
22,24,SECUNDARIA,2,1,SANTA CATARINA,NINGUNO,0,1
46,41,SECUNDARIA,1,1,SANTA CATARINA,NINGUNO,0,1
29,25,SECUNDARIA,1,1,SANTA CATARINA,ESPOSO,0,1
53,50,PRIMARIA,0,1,ZUAZUA,ESPOSO,0,1
71,14,SECUNDARIA,1,1,ANAHUAC,HIJO,0,1
33,34,SECUNDARIA,0,1,APODACA,NINGUNO,0,1
28,28,PREPARATORIA,2,1,APODACA,NINGUNO,0,1
28,29,TÉCNICO,2,1,APODACA,ESPOSO,0,1
34,33,TÉCNICO,1,1,APODACA,ESPOSO,0,1
38,49,SECUNDARIA,0,1,APODACA,ESPOSO,0,1
32,32,PREPARATORIA,2,1,APODACA,NINGUNO,1,0
38,58,PRIMARIA,2,1,APODACA,HIJO,0,1
39,40,TÉCNICO,2,1,BUSTAMANTE,ESPOSO,0,1
38,33,SECUNDARIA,1,1,CADEREYTA JIMÉNEZ,ESPOSO,0,1
33,26,PREPARATORIA,1,1,CIÉNEGA DE FLORES,CONCUBINO,0,1
43,50,SECUNDARIA,1,1,ESCOBEDO,CONCUBINO,0,1
24,20,SECUNDARIA,2,1,GARCÍA,CONCUBINO,0,1
34,29,PREPARATORIA,1,1,GARCÍA,ESPOSO,0,1
37,36,PREPARATORIA,2,1,GARCÍA,ESPOSO,0,1
32,32,TÉCNICO,2,1,GUADALUPE,ESPOSO,0,1
36,31,LICENCIATURA,1,1,GUADALUPE,NINGUNO,0,1
19,20,SECUNDARIA,1,1,LAMPAZOS,UL,0,1
43,35,SECUNDARIA,2,1,MONTEMORELOS,NINGUNO,0,1
30,27,SECUNDARIA,0,1,MONTEMORELOS,UL,0,1
41,29,PREPARATORIA,0,1,MONTERREY,CONCUBINO,0,1
42,38,PREPARATORIA,0,1,MONTERREY,ESPOSO,0,1
36,33,PRIMARIA,2,1,MONTERREY,CONCUBINO,0,1
25,25,LICENCIATURA,1,1,MONTERREY,CONCUBINO,0,1
38,77,PRIMARIA,1,1,MONTERREY,NINGUNO,0,0
44,40,SECUNDARIA,1,1,MONTERREY,NINGUNO,0,0
39,24,SECUNDARIA,1,1,MONTERREY,UL,0,1
40,43,SECUNDARIA,0,1,MONTERREY,NINGUNO,0,1
28,29,SECUNDARIA,1,1,PESQUERÍA,ESPOSO,0,1
58,48,SECUNDARIA,0,1,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
40,41,TÉCNICO,2,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
49,37,PREPARATORIA,1,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
47,39,PRIMARIA,0,1,SAN NICOLÁS DE LOS GARZA,UL,0,1
26,20,SECUNDARIA,2,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
32,34,SECUNDARIA,0,1,SANTA CATARINA,NINGUNO,0,0
30,14,SECUNDARIA,1,1,SANTA CATARINA,NINGUNO,0,1
30,24,SECUNDARIA,2,1,TERÁN,CONCUBINO,0,1
28,31,LICENCIATURA,0,1,APODACA,CONCUBINO,0,1
47,44,PRIMARIA,0,1,CADEREYTA JIMÉNEZ,NINGUNO,0,1
40,16,PREPARATORIA,2,1,CADEREYTA JIMÉNEZ,NINGUNO,1,1
44,47,PREPARATORIA,0,1,ESCOBEDO,ESPOSO,0,1
28,39,SECUNDARIA,1,1,GUADALUPE,NINGUNO,0,1
29,28,PREPARATORIA,2,1,GUADALUPE,NINGUNO,0,1
46,34,TÉCNICO,1,1,JUÁREZ,ESPOSO,0,1
46,42,LICENCIATURA,2,1,MONTERREY,NINGUNO,0,1
48,26,LICENCIATURA,0,1,MONTERREY,ESPOSO,0,1
33,34,SECUNDARIA,1,1,APODACA,ESPOSO,0,1
31,28,SECUNDARIA,0,1,APODACA,ESPOSO,0,1
31,29,PREPARATORIA,1,1,APODACA,NINGUNO,0,1
33,45,SECUNDARIA,2,1,APODACA,NINGUNO,0,1
43,49,PRIMARIA,0,1,APODACA,CONCUBINO,1,0
23,28,SECUNDARIA,2,1,APODACA,CONCUÑA,0,1
26,27,SECUNDARIA,0,1,APODACA,ESPOSO,0,1
33,40,SECUNDARIA,1,1,APODACA,NINGUNO,0,1
39,40,SECUNDARIA,1,1,APODACA,NINGUNO,0,1
33,34,LICENCIATURA,1,1,APODACA,NINGUNO,0,1
37,48,SECUNDARIA,1,1,APODACA,CONCUBINO,0,1
29,26,SECUNDARIA,0,1,APODACA,NINGUNO,0,1
23,21,LICENCIATURA,2,1,APODACA,CONCUBINO,0,1
28,35,PREPARATORIA,1,1,APODACA,CONCUBINO,0,1
38,36,TÉCNICO,1,1,APODACA,NINGUNO,0,1
53,48,SECUNDARIA,2,1,APODACA,NINGUNO,0,1
53,51,PRIMARIA,2,1,CADEREYTA JIMÉNEZ,UL,0,1
48,28,PRIMARIA,1,1,CADEREYTA JIMÉNEZ,UL,0,1
39,35,PREPARATORIA,1,1,CADEREYTA JIMÉNEZ,EXESPOSO,0,1
43,39,SECUNDARIA,2,1,CADEREYTA JIMÉNEZ,ESPOSO,0,1
33,44,PRIMARIA,2,1,CADEREYTA JIMÉNEZ,NINGUNO,0,1
33,39,PRIMARIA,2,1,CHINA,NINGUNO,0,1
27,27,PREPARATORIA,0,1,EL CARMEN,CONCUBINO,0,1
23,23,PRIMARIA,2,1,EL CARMEN,NINGUNO,0,1
42,42,PREPARATORIA,1,1,ESCOBEDO,NINGUNO,0,1
43,42,PRIMARIA,0,1,ESCOBEDO,NINGUNO,0,1
22,21,PREPARATORIA,1,1,ESCOBEDO,ESPOSO,0,1
57,54,TÉCNICO,1,1,ESCOBEDO,NINGUNO,0,0
27,27,TÉCNICO,2,1,ESCOBEDO,NINGUNO,1,1
36,44,PRIMARIA,0,1,ESCOBEDO,UL,0,1
34,39,SECUNDARIA,1,1,ESCOBEDO,CONCUBINO,1,0
33,22,TÉCNICO,1,1,ESCOBEDO,CONCUBINO,0,1
45,38,SECUNDARIA,1,1,GARCÍA,ESPOSO,0,1
33,26,PREPARATORIA,2,1,GARCÍA,CONCUBINO,0,1
31,23,SECUNDARIA,0,1,GUADALUPE,UL,0,1
53,49,TÉCNICO,2,1,GUADALUPE,NINGUNO,0,1
47,14,SECUNDARIA,1,1,GUADALUPE,HIJO,0,1
48,43,PREPARATORIA,2,1,GUADALUPE,ESPOSO,0,1
32,33,PREPARATORIA,2,1,GUADALUPE,ESPOSO,0,1
28,31,PREPARATORIA,1,1,GUADALUPE,NINGUNO,0,1
43,42,PRIMARIA,2,1,GUADALUPE,NINGUNO,0,1
50,23,PREPARATORIA,1,1,MARÍN,NINGUNO,0,0
44,40,PRIMARIA,2,1,MONTERREY,ESPOSO,0,1
28,71,TÉCNICO,0,1,MONTERREY,ABUELO,1,0
30,32,PREPARATORIA,1,1,MONTERREY,NINGUNO,0,1
48,8,PRIMARIA,1,1,MONTERREY,HIJO,1,1
36,28,SECUNDARIA,1,1,PESQUERÍA,ESPOSO,0,1
33,30,SECUNDARIA,2,1,PESQUERÍA,CONCUBINO,0,1
40,39,PREPARATORIA,1,1,PESQUERÍA,NINGUNO,1,0
18,19,SECUNDARIA,2,1,SALINAS VICTORIA,ESPOSO,0,1
43,41,LICENCIATURA,1,1,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
33,36,LICENCIATURA,0,1,SAN PEDRO GARZA GARCÍA,NINGUNO,1,0
23,25,PREPARATORIA,0,1,SANTA CATARINA,NINGUNO,0,1
22,38,SECUNDARIA,1,1,SANTA CATARINA,NINGUNO,0,1
43,21,PRIMARIA,0,1,SANTA CATARINA,ESPOSO,0,1
26,45,SECUNDARIA,1,1,SANTA CATARINA,NINGUNO,0,0
19,3,NINGUNO,1,1,GARCÍA,NINGUNO,1,1
23,21,TÉCNICO,1,1,GUADALUPE,UL,0,1
33,32,PREPARATORIA,1,1,JUÁREZ,NINGUNO,0,1
48,47,SECUNDARIA,0,1,JUÁREZ,CONCUBINO,0,1
19,26,PREPARATORIA,0,1,JUÁREZ,CONCUBINO,0,1
42,43,SECUNDARIA,2,1,JUÁREZ,ESPOSO,0,1
43,38,PRIMARIA,2,1,JUÁREZ,NINGUNO,0,1
45,49,TÉCNICO,0,1,JUÁREZ,ESPOSO,0,1
33,29,TÉCNICO,0,1,JUÁREZ,ESPOSO,0,1
22,34,PREPARATORIA,1,1,JUÁREZ,ESPOSO,0,1
35,36,SECUNDARIA,1,1,JUÁREZ,ESPOSO,1,0
31,32,SECUNDARIA,2,1,JUÁREZ,EXESPOSO,0,1
23,23,PREPARATORIA,2,1,MONTERREY,ESPOSO,1,0
33,31,SECUNDARIA,2,1,MONTERREY,CONCUBINO,0,1
53,47,LICENCIATURA,2,1,MONTERREY,NINGUNO,0,1
29,29,SECUNDARIA,2,1,MONTERREY,NINGUNO,1,1
32,27,PREPARATORIA,1,1,MONTERREY,ESPOSO,1,1
52,20,PREPARATORIA,1,1,MONTERREY,HIJO,0,1
44,22,SECUNDARIA,1,1,MONTERREY,NINGUNO,0,0
50,49,TÉCNICO,2,1,MONTERREY,NINGUNO,0,1
43,46,SECUNDARIA,0,1,MONTERREY,NINGUNO,1,0
43,30,SECUNDARIA,2,1,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
25,24,SECUNDARIA,2,1,ZUAZUA,CONCUBINO,0,1
36,34,PRIMARIA,1,1,ZUAZUA,ESPOSO,0,1
33,29,LICENCIATURA,2,1,EL CARMEN,ESPOSO,0,1
30,29,SECUNDARIA,2,1,ESCOBEDO,NINGUNO,0,1
25,22,SECUNDARIA,2,1,ESCOBEDO,CONCUBINO,0,1
28,28,SECUNDARIA,0,1,ESCOBEDO,NINGUNO,0,1
33,24,SECUNDARIA,1,1,ESCOBEDO,ESPOSO,0,1
25,22,PREPARATORIA,2,1,GARCÍA,ESPOSO,0,1
48,45,PRIMARIA,2,1,GARCÍA,ESPOSO,1,1
46,46,PREPARATORIA,2,1,GARCÍA,NINGUNO,0,1
28,23,SECUNDARIA,0,1,GUADALUPE,NINGUNO,0,1
28,30,PREPARATORIA,2,1,GUADALUPE,NINGUNO,1,0
36,42,LICENCIATURA,1,1,GUADALUPE,NINGUNO,0,1
27,23,SECUNDARIA,1,1,GUADALUPE,ESPOSO,0,1
33,31,PREPARATORIA,2,1,GUADALUPE,NINGUNO,0,1
40,36,PRIMARIA,2,1,SAN PEDRO GARZA GARCÍA,CONCUBINO,0,1
28,55,PREPARATORIA,2,1,APODACA,NINGUNO,0,0
34,33,SECUNDARIA,1,1,APODACA,ESPOSO,0,1
41,40,SECUNDARIA,1,1,APODACA,ESPOSO,0,0
21,5,PRIMARIA,2,1,APODACA,HIJO,1,0
19,42,SECUNDARIA,2,1,APODACA,MADRE,0,1
36,23,TÉCNICO,0,1,APODACA,NINGUNO,0,1
21,41,SECUNDARIA,2,1,APODACA,NINGUNO,0,1
38,42,LICENCIATURA,0,1,APODACA,NINGUNO,0,1
28,32,LICENCIATURA,1,1,APODACA,ESPOSO,0,0
32,28,TÉCNICO,1,1,APODACA,NINGUNO,0,0
48,40,PRIMARIA,1,1,ARAMBERRI,ESPOSO,0,1
31,37,PREPARATORIA,1,1,CERRALVO,ESPOSO,1,0
48,61,PRIMARIA,0,1,CERRALVO,ESPOSO,1,0
26,24,PREPARATORIA,1,1,GARCÍA,ESPOSO,0,1
40,39,PREPARATORIA,0,1,GARCÍA,CONCUBINO,0,1
46,41,PRIMARIA,1,1,GARCÍA,ESPOSO,0,1
30,31,PRIMARIA,1,1,GUADALUPE,NINGUNO,0,1
38,44,PRIMARIA,0,1,GUADALUPE,NINGUNO,0,0
28,26,PREPARATORIA,1,1,GUADALUPE,NINGUNO,0,1
39,40,LICENCIATURA,1,1,GUADALUPE,NINGUNO,0,1
25,23,SECUNDARIA,2,1,GUADALUPE,CONCUBINO,0,1
33,32,SECUNDARIA,2,1,JUÁREZ,NINGUNO,0,1
36,35,SECUNDARIA,2,1,JUÁREZ,ESPOSO,0,1
20,78,LICENCIATURA,2,1,JUÁREZ,NIETO,0,0
